6a12f872a46247eb9b25e69cbb7af124, 27-Nov-20 13:31:36, Janet Leverling (jleve@sample.stregsystem.dk), 1837: Monster: 12
31d1f783273d4de48f20b653d12a561f, 27-Nov-20 13:32:09, Janet Leverling (jleve@sample.stregsystem.dk), 1837: Monster: 12
a6cceff9f23d411ab8f6d1f3dab35248, 27-Nov-20 13:32:59, Janet Leverling (jleve@sample.stregsystem.dk), 1836: FLAN Chili con Carne Fredag afte: 50
7a6069b507e141ff940a06a0a282eb8d, 27-Nov-20 13:38:43, Janet Leverling (jleve@sample.stregsystem.dk), 11: ½L vand & kildevand excl. pant: 12
fbd80d86d9f14da9b53585b07b540c5d, 27-Nov-20 13:42:37, Janet Leverling (jleve@sample.stregsystem.dk), 31: Pant (1/2L flaske): 1.5
a5ff7ce18b594c1e8aa5123f1258d523, 27-Nov-20 13:42:38, Janet Leverling (jleve@sample.stregsystem.dk), 31: Pant (1/2L flaske): 1.5
165be4ab6db34fd38f085b8b752aa181, 27-Nov-20 13:42:38, Janet Leverling (jleve@sample.stregsystem.dk), 31: Pant (1/2L flaske): 1.5
da78d2ff66dc4338845a54d7d9c0354a, 27-Nov-20 13:42:38, Janet Leverling (jleve@sample.stregsystem.dk), 31: Pant (1/2L flaske): 1.5
8be369b5e247411dbf32af0674013f3d, 27-Nov-20 13:42:38, Janet Leverling (jleve@sample.stregsystem.dk), 31: Pant (1/2L flaske): 1.5
a316b19a608746de820f872c0c7b9757, 27-Nov-20 13:44:01, Janet Leverling (jleve@sample.stregsystem.dk), 31: Pant (1/2L flaske): 1.5
b09b5dabf0f44167bbde6e095339cb23, 27-Nov-20 13:44:01, Janet Leverling (jleve@sample.stregsystem.dk), 31: Pant (1/2L flaske): 1.5
7ca461f045134f588a3318351f468bab, 27-Nov-20 13:44:01, Janet Leverling (jleve@sample.stregsystem.dk), 31: Pant (1/2L flaske): 1.5
c5f23a19f6da4df595795b9b3950cbe1, 27-Nov-20 13:44:01, Janet Leverling (jleve@sample.stregsystem.dk), 31: Pant (1/2L flaske): 1.5
644145f112da4305b2adc6c9a5e97cf9, 27-Nov-20 13:44:01, Janet Leverling (jleve@sample.stregsystem.dk), 31: Pant (1/2L flaske): 1.5
a0fb37aaddc449ccbe6c96d8c9ea667d, 27-Nov-20 13:44:01, Janet Leverling (jleve@sample.stregsystem.dk), 31: Pant (1/2L flaske): 1.5
f4d9dea4898d460c9470e3ff223cd20d, 27-Nov-20 13:44:01, Janet Leverling (jleve@sample.stregsystem.dk), 31: Pant (1/2L flaske): 1.5
3627950cbbe04b65bb72b33201084daf, 27-Nov-20 13:44:01, Janet Leverling (jleve@sample.stregsystem.dk), 31: Pant (1/2L flaske): 1.5
af64047886424953b3c05c6964f0d722, 27-Nov-20 13:44:01, Janet Leverling (jleve@sample.stregsystem.dk), 31: Pant (1/2L flaske): 1.5
ff739449819b42498f34cf0b52c66d78, 27-Nov-20 13:44:01, Janet Leverling (jleve@sample.stregsystem.dk), 31: Pant (1/2L flaske): 1.5
fc00fdc6d90446b9a6aea19d5d4d81a4, 27-Nov-20 13:44:01, Janet Leverling (jleve@sample.stregsystem.dk), 31: Pant (1/2L flaske): 1.5
fd40af08ace540699082c03b27dee0be, 27-Nov-20 13:44:01, Janet Leverling (jleve@sample.stregsystem.dk), 31: Pant (1/2L flaske): 1.5
3598bc5ef47846548df68e16a3da55ba, 27-Nov-20 13:44:19, Janet Leverling (jleve@sample.stregsystem.dk), 11: ½L vand & kildevand excl. pant: 12
b67cc33ca0024d7d9fbe483789f7e46e, 27-Nov-20 13:44:32, Janet Leverling (jleve@sample.stregsystem.dk), 31: Pant (1/2L flaske): 1.5
dac32131350e467a8d565e366b6c2bb3, 27-Nov-20 13:44:32, Janet Leverling (jleve@sample.stregsystem.dk), 31: Pant (1/2L flaske): 1.5
d06990705eb34652bdba9eb518103ffb, 27-Nov-20 13:44:32, Janet Leverling (jleve@sample.stregsystem.dk), 31: Pant (1/2L flaske): 1.5
3ebedb918cba45c88ae2397739836431, 27-Nov-20 13:44:32, Janet Leverling (jleve@sample.stregsystem.dk), 31: Pant (1/2L flaske): 1.5
024020a994f946d8b83a5800e0c1f3e1, 27-Nov-20 13:44:32, Janet Leverling (jleve@sample.stregsystem.dk), 31: Pant (1/2L flaske): 1.5
fb918ddfcd5e42d4be7d88696b5ce457, 27-Nov-20 13:44:32, Janet Leverling (jleve@sample.stregsystem.dk), 31: Pant (1/2L flaske): 1.5
bb77ab90a2f74cd9880e9d3459c4a07a, 27-Nov-20 13:44:32, Janet Leverling (jleve@sample.stregsystem.dk), 31: Pant (1/2L flaske): 1.5
831154f216e54486b963c3cf37f2856b, 27-Nov-20 13:44:32, Janet Leverling (jleve@sample.stregsystem.dk), 31: Pant (1/2L flaske): 1.5
cf2f054e8a8a42678b02a2204b1ae6a2, 27-Nov-20 13:44:32, Janet Leverling (jleve@sample.stregsystem.dk), 31: Pant (1/2L flaske): 1.5
5b5ec82bfde3435095d046c147c5b561, 27-Nov-20 13:44:32, Janet Leverling (jleve@sample.stregsystem.dk), 31: Pant (1/2L flaske): 1.5
b70d0ff42241420f94bcbf1b75ac4ca4, 27-Nov-20 13:44:50, Janet Leverling (jleve@sample.stregsystem.dk), 31: Pant (1/2L flaske): 1.5
a597691917334939bd25ff8d4ee9c570, 27-Nov-20 13:44:50, Janet Leverling (jleve@sample.stregsystem.dk), 31: Pant (1/2L flaske): 1.5
0bf14e48bddd4b16b1b722615e158c77, 27-Nov-20 13:44:50, Janet Leverling (jleve@sample.stregsystem.dk), 31: Pant (1/2L flaske): 1.5
a916013b6f804d7894ce6acf8798665d, 27-Nov-20 13:44:50, Janet Leverling (jleve@sample.stregsystem.dk), 31: Pant (1/2L flaske): 1.5
82013e6ad3684fe6ad582fa91209b344, 27-Nov-20 13:44:50, Janet Leverling (jleve@sample.stregsystem.dk), 31: Pant (1/2L flaske): 1.5
15fbdb710822459497536df9c5ff5bd9, 27-Nov-20 13:44:50, Janet Leverling (jleve@sample.stregsystem.dk), 31: Pant (1/2L flaske): 1.5
50ec259353ef4f1e9282f97b56513aa0, 27-Nov-20 13:44:50, Janet Leverling (jleve@sample.stregsystem.dk), 31: Pant (1/2L flaske): 1.5
7c12de41cc4c4fa3b7d9b6ead9b31be5, 27-Nov-20 13:44:50, Janet Leverling (jleve@sample.stregsystem.dk), 31: Pant (1/2L flaske): 1.5
9b677b94f3e745c89227d9da4f68c009, 27-Nov-20 13:44:50, Janet Leverling (jleve@sample.stregsystem.dk), 31: Pant (1/2L flaske): 1.5
f3f8c0cdfabb49709c44d4f13c7fc6ba, 27-Nov-20 13:44:50, Janet Leverling (jleve@sample.stregsystem.dk), 31: Pant (1/2L flaske): 1.5
401818b1dc9d4452b8ee2024ffc63da3, 27-Nov-20 13:53:05, Janet Leverling (jleve@sample.stregsystem.dk), 11: ½L vand & kildevand excl. pant: 12
febfc6b15c8e4a8e82eb5ae55c33189f, 27-Nov-20 13:56:18, Janet Leverling (jleve@sample.stregsystem.dk), 13: Øl(f.eks. Thy, Guld, 47, T-FF): 10
43a070b016ea4de095353cd701f0d30d, 27-Nov-20 13:58:29, Janet Leverling (jleve@sample.stregsystem.dk), 13: Øl(f.eks. Thy, Guld, 47, T-FF): 10
177bc3d4c60b4738a64da96e941b503a, 27-Nov-20 13:58:50, Janet Leverling (jleve@sample.stregsystem.dk), 11: ½L vand & kildevand excl. pant: 12
641f512391314478bab4e7e58f138f2d, 27-Nov-20 13:58:56, Janet Leverling (jleve@sample.stregsystem.dk), 31: Pant (1/2L flaske): 1.5
7f16c95b43324868a79e318353778179, 27-Nov-20 13:58:56, Janet Leverling (jleve@sample.stregsystem.dk), 31: Pant (1/2L flaske): 1.5
cb070b01b9a84366917fa459c4d91ba4, 27-Nov-20 13:58:56, Janet Leverling (jleve@sample.stregsystem.dk), 31: Pant (1/2L flaske): 1.5
ee91486153594e429f25b9477c7cc574, 27-Nov-20 13:58:56, Janet Leverling (jleve@sample.stregsystem.dk), 31: Pant (1/2L flaske): 1.5
15f22c80c030458683bacf94c7c02628, 27-Nov-20 13:58:56, Janet Leverling (jleve@sample.stregsystem.dk), 31: Pant (1/2L flaske): 1.5
4d8ae09d111e469aa742665159deec43, 27-Nov-20 13:59:03, Janet Leverling (jleve@sample.stregsystem.dk), 31: Pant (1/2L flaske): 1.5
689ca08a477042eaaa82de2e4417960e, 27-Nov-20 14:00:32, Janet Leverling (jleve@sample.stregsystem.dk), 31: Pant (1/2L flaske): 1.5
18de74a2d54744b4a6446662322188ce, 27-Nov-20 14:00:38, Janet Leverling (jleve@sample.stregsystem.dk), 31: Pant (1/2L flaske): 1.5
2cb6cd2b3718408ea0cc08ac8378235d, 27-Nov-20 14:00:38, Janet Leverling (jleve@sample.stregsystem.dk), 31: Pant (1/2L flaske): 1.5
881b3999eca044ebad50de7d07f5e502, 27-Nov-20 14:00:59, Janet Leverling (jleve@sample.stregsystem.dk), 31: Pant (1/2L flaske): 1.5
ecd687056699488688d21710c89dad49, 27-Nov-20 14:00:59, Janet Leverling (jleve@sample.stregsystem.dk), 31: Pant (1/2L flaske): 1.5
6c28f053225b44a68ecac7305afd7b41, 27-Nov-20 14:00:59, Janet Leverling (jleve@sample.stregsystem.dk), 31: Pant (1/2L flaske): 1.5
394e6782f63e482994b6d900ef13251c, 27-Nov-20 14:00:59, Janet Leverling (jleve@sample.stregsystem.dk), 31: Pant (1/2L flaske): 1.5
e7ccfb5903ca48a9a5683ed30d0dfec6, 27-Nov-20 14:00:59, Janet Leverling (jleve@sample.stregsystem.dk), 31: Pant (1/2L flaske): 1.5
b0d8531a325d4d379130a74740976091, 27-Nov-20 14:01:14, Janet Leverling (jleve@sample.stregsystem.dk), 11: ½L vand & kildevand excl. pant: 12
602cd0ddb36f406dacea19b3a7dfd5e4, 27-Nov-20 14:04:10, Janet Leverling (jleve@sample.stregsystem.dk), 11: ½L vand & kildevand excl. pant: 12
b1b8560647e4479e94bf3901e982310e, 27-Nov-20 14:04:34, Janet Leverling (jleve@sample.stregsystem.dk), 31: Pant (1/2L flaske): 1.5
8e6453ada81942cbb20822226dbcdbbf, 27-Nov-20 14:04:34, Janet Leverling (jleve@sample.stregsystem.dk), 31: Pant (1/2L flaske): 1.5
41b75641b0bb43d69d77df29279c6445, 27-Nov-20 14:04:55, Janet Leverling (jleve@sample.stregsystem.dk), 1836: FLAN Chili con Carne Fredag afte: 50
f28fc5c475ca431ca0ba2c5d8be87a79, 27-Nov-20 14:05:29, Janet Leverling (jleve@sample.stregsystem.dk), 12: ¼L Sodavand: 5
fbce1bec28c246c2910b8a23f0f6e46e, 27-Nov-20 14:05:47, Janet Leverling (jleve@sample.stregsystem.dk), 11: ½L vand & kildevand excl. pant: 12
96b09137cf2e42198585308bb9e01fde, 27-Nov-20 14:05:51, Janet Leverling (jleve@sample.stregsystem.dk), 13: Øl(f.eks. Thy, Guld, 47, T-FF): 10
1c9b6076c32d4989b919033eb11da408, 27-Nov-20 14:05:53, Janet Leverling (jleve@sample.stregsystem.dk), 14: Øl(Tuborg/Classic/Carlsberg/Rød): 6.5
bda0a70cadd94b5c8bef48a4f0fada4f, 27-Nov-20 14:06:58, Janet Leverling (jleve@sample.stregsystem.dk), 11: ½L vand & kildevand excl. pant: 12
414103e6ea5d446a90d2cf1e930d3212, 27-Nov-20 14:07:02, Janet Leverling (jleve@sample.stregsystem.dk), 13: Øl(f.eks. Thy, Guld, 47, T-FF): 10
79055bde9bef458581f0eaa36ee8d540, 27-Nov-20 14:07:03, Janet Leverling (jleve@sample.stregsystem.dk), 14: Øl(Tuborg/Classic/Carlsberg/Rød): 6.5
1973fd4204b74c7abed920089676b868, 27-Nov-20 14:07:17, Janet Leverling (jleve@sample.stregsystem.dk), 31: Pant (1/2L flaske): 1.5
39d2376301cf4ccab1e3563eb6de5a5e, 27-Nov-20 14:07:17, Janet Leverling (jleve@sample.stregsystem.dk), 31: Pant (1/2L flaske): 1.5
bd537b947cba43b48108f5bd3c76b241, 27-Nov-20 14:07:17, Janet Leverling (jleve@sample.stregsystem.dk), 31: Pant (1/2L flaske): 1.5
1b6fb237bdc14acdbc54e0d78b672ab5, 27-Nov-20 14:07:17, Janet Leverling (jleve@sample.stregsystem.dk), 31: Pant (1/2L flaske): 1.5
8dfe00beefbf4429aa19dde1c09a47d2, 27-Nov-20 14:07:17, Janet Leverling (jleve@sample.stregsystem.dk), 31: Pant (1/2L flaske): 1.5
f3bc683b9c3c4e74b7867eab3c22fd3a, 27-Nov-20 14:07:17, Janet Leverling (jleve@sample.stregsystem.dk), 31: Pant (1/2L flaske): 1.5
b0abe600434e438f8f4af1ebdcd0353f, 27-Nov-20 14:07:17, Janet Leverling (jleve@sample.stregsystem.dk), 31: Pant (1/2L flaske): 1.5
dbe4864a90e64bf2bde9e5f58d9e9ecd, 27-Nov-20 14:08:32, Janet Leverling (jleve@sample.stregsystem.dk), 11: ½L vand & kildevand excl. pant: 12
f796b5848be84c2396eb2911131ddbad, 27-Nov-20 14:08:34, Janet Leverling (jleve@sample.stregsystem.dk), 13: Øl(f.eks. Thy, Guld, 47, T-FF): 10
72f455380847482c8f5305cb964bffc6, 27-Nov-20 14:08:35, Janet Leverling (jleve@sample.stregsystem.dk), 14: Øl(Tuborg/Classic/Carlsberg/Rød): 6.5
